#domain,ioc,uri_path,ip
forcorpor.com,Possible Cobalt Strike C2 Domain,/dpixel,31.44.184.73
give.acemindtechnology.com,Possible Cobalt Strike C2 Domain,/j.ad,44.202.2.233
googlecloudsvcs.com,Possible Cobalt Strike C2 Domain,/en_US/all.js,137.184.137.107
googlecloudsvcs.com,Possible Cobalt Strike C2 Domain,/match,137.184.137.107
groupline.org,Possible Cobalt Strike C2 Domain,/bg,104.223.118.115
groupline.org,Possible Cobalt Strike C2 Domain,/bg,194.50.153.11
groupline.org,Possible Cobalt Strike C2 Domain,/faq,104.223.118.115
groupline.org,Possible Cobalt Strike C2 Domain,/faq,194.50.153.11
guest.grovedentalpractice.com,Possible Cobalt Strike C2 Domain,/j.ad,18.116.33.255
hack.mchotspring.press,Possible Cobalt Strike C2 Domain,/updates.rss,140.237.86.189
help.npmstatic.com,Possible Cobalt Strike C2 Domain,/page.jsp,54.91.23.205
hepinghealth365.top,Possible Cobalt Strike C2 Domain,/index.html,107.173.83.62
home-hsf2czcghwhjg7fh.z01.azurefd.net,Possible Cobalt Strike C2 Domain,/safebrowsing/DHqqMeMVF/texiwSXseouE6OkkfIr9fm6,143.110.182.158
home.firefoxchina.cn,Possible Cobalt Strike C2 Fronted Domain,/audiencemanager.js,39.100.75.193
hommyyy-hjbggphhf5bnfmhu.z01.azurefd.net,Possible Cobalt Strike C2 Domain,/safebrowsing/oAX7UR/hCvS3syeaHpeu3IgZr7FUN,139.59.28.209
hufoxapom.us,Possible Cobalt Strike C2 Domain,/calculate/v3.3/9AIEC05QK8H8,104.238.35.74
huo96.icu,Possible Cobalt Strike C2 Domain,/__utm.gif,46.29.161.12
huvoyofib.org,Possible Cobalt Strike C2 Fronted Domain,/eso.html,172.93.201.58
iane.initiativeus.com,Possible Cobalt Strike C2 Domain,/gecko-002209d43095321-04009-29d082d,23.106.122.69
iane.outlookonlines.com,Possible Cobalt Strike C2 Domain,/web-sinf002209d30000022ii0921071812d,172.105.192.139
imap.hopto.org,Possible Cobalt Strike C2 Domain,/www/handle/docs,206.189.139.142
incididunt.com,Possible Cobalt Strike C2 Domain,/updates.rss,103.114.163.107
independent.vittoriocas137.workers.dev,Possible Cobalt Strike C2 Domain,/poll,185.234.114.92
independent.vittoriocas137.workers.dev,Possible Cobalt Strike C2 Domain,/poll,193.233.232.230
info.bookworld-langchao.work,Possible Cobalt Strike C2 Domain,/jquery.js,82.157.145.234
info.gtjas.site,Possible Cobalt Strike C2 Domain,/functionalStatus/TqKwawSVfLIhmsolAo7M2TzcQ8,123.60.89.125
io.cy789.ml,Possible Cobalt Strike C2 Fronting Domain,/broadcast,42.193.252.92
ivukwzbzfw.gofunhome.buzz,Possible Cobalt Strike C2 Domain,/bootstrap/5.1.8/js/bootstrap.min.js,112.213.125.213
jahayakoj.info,Possible Cobalt Strike C2 Fronted Domain,/dz,23.106.215.194
jahayakoj.info,Possible Cobalt Strike C2 Fronted Domain,/mk,23.106.215.194
jelly.readteam.cloud,Possible Cobalt Strike C2 Domain,/__utm.gif,44.200.210.210
jkda0aska11.freemyip.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,46.29.160.43
jquery.elf33ferr.eu.org,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,84.21.171.174
jquery.etalafer.eu.org,Possible Cobalt Strike C2 Domain,/en_US/all.js,194.163.163.50
js.msedgeupdate.com,Possible Cobalt Strike C2 Domain,/pixel.gif,8.212.44.149
js.msedgeupdate.com,Possible Cobalt Strike C2 Domain,/pixel.gif,8.212.49.116
jt.tnnd.ml,Possible Cobalt Strike C2 Domain,/xmlconnect.html,47.93.51.191
k.mo4.xyz,Possible Cobalt Strike C2 Domain,/upset/v8.46/6P3ZMHTM,158.247.221.28
kihurij.com,Possible Cobalt Strike C2 Domain,/Demo/Internet/FT2F740QMYJ,157.254.194.77
l.wps.pics,Possible Cobalt Strike C2 Domain,/www/handle/doc,116.205.232.186
lauracenters.com,Possible Cobalt Strike C2 Domain,/design/query/9X5M3SOE0F,46.21.153.140
lecture.liveritehealthcare.com,Possible Cobalt Strike C2 Domain,/j.ad,52.90.87.208
leno.initiativeus.com,Possible Cobalt Strike C2 Domain,/gecko-002209d43095321-04009-29d082d,23.106.122.69
leno.outlookonlines.com,Possible Cobalt Strike C2 Domain,/web-sinf002209d30000022ii0921071812d,172.105.192.139
license.itekgroup.com,Possible Cobalt Strike C2 Domain,/poll,185.234.114.92
license.itekgroup.com,Possible Cobalt Strike C2 Domain,/poll,193.233.232.230
lijiang.yunnan.cn,Possible Cobalt Strike C2 Fronted Domain,/owa,114.115.220.3
linkpop.com.s3.bucket-amazon.com,Possible Cobalt Strike C2 Domain,/signin,193.187.173.137
log.lihaimaoyi.com,Possible Cobalt Strike C2 Domain,/api/3,101.35.198.64
log.speech-microsoft.com,Possible Cobalt Strike C2 Domain,/c/msdownload/update/others/2017/12/29132a9e7a0e9a9e2,206.237.30.76
login.webapi-telegram.com,Possible Cobalt Strike C2 Domain,/msdownload/update/v3/static/trustedr/ru/authrootstl.cab,185.105.1.233
logs.speech-microsoft.com,Possible Cobalt Strike C2 Domain,/c/msdownload/update/others/2017/12/29132a9e7a0e9a9e2,206.237.30.76
lumsguttenberg.com,Possible Cobalt Strike C2 Domain,/design/query/9X5M3SOE0F,193.239.85.12
lumswestnewyork.com,Possible Cobalt Strike C2 Domain,/design/query/9X5M3SOE0F,193.239.85.24
lzcs.iplinkedlists.tk,Possible Cobalt Strike C2 Domain,/getapi,139.9.142.162
m7py7pju95.execute-api.us-east-1.amazonaws.com,Possible Cobalt Strike C2 Domain,/api/en-us/p/book-2/8MCPZJJCC98C,146.190.212.94
mail.cncb.info,Possible Cobalt Strike C2 Domain,/updates,54.199.86.237
mail.freeonline-office.com,Possible Cobalt Strike C2 Domain,/signin,195.123.225.85
mail.maschinenbau-iutz.de,Possible Cobalt Strike C2 Domain,/ca,18.193.48.7
matrix-architectural.com,Possible Cobalt Strike C2 Domain,/design/query/9X5M3SOE0F,46.21.153.137
mecezom.biz,Possible Cobalt Strike C2 Fronted Domain,/modcp.css,23.108.57.187
megacorp.pw,Possible Cobalt Strike C2 Fronting Domain,/ptj,49.13.56.4
mgty274.app,Possible Cobalt Strike C2 Fronted Domain,/broadcast,42.193.252.92
microsoftservice.ml,Possible Cobalt Strike C2 Domain,/owa/,185.80.202.72
midasusme.uk,Possible Cobalt Strike C2 Domain,/cm,185.183.94.24
midasusme.uk,Possible Cobalt Strike C2 Domain,/visit.js,185.183.94.24
mobile.opposrv.top,Possible Cobalt Strike C2 Domain,/js/jquery-3.4.1.min.js,101.35.47.120
mpls.myvnc.com,Possible Cobalt Strike C2 Fronted Domain,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books,103.138.22.165
msdwn.herokuapp.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,47.87.137.200
msedgesupport.azureedge.net,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,20.51.234.154
mx.weixin3.bond,Possible Cobalt Strike C2 Domain,/c/msdownload/update/others/2022/10/29136388_,43.138.66.231
n1.yahu360.space,Possible Cobalt Strike C2 Domain,/pixel,75.127.13.201
nameless.life,Possible Cobalt Strike C2 Domain,/IE9CompatViewList.xml,64.176.168.94
nbnj.xyz,Possible Cobalt Strike C2 Domain,/wp08/wp-includes/dtcla.php,118.195.134.30
nc1.mlcr0s0ft.one,Possible Cobalt Strike C2 Domain,/api/3,45.32.253.112
network.drivespacenet.com,Possible Cobalt Strike C2 Domain,/www/handle/doc,143.92.39.125
newstatisc.googleinfo.se,Possible Cobalt Strike C2 Domain,/ga.js,8.212.44.149
newstatisc.googleinfo.se,Possible Cobalt Strike C2 Domain,/ga.js,8.212.49.116
niuliang.xyz,Possible Cobalt Strike C2 Fronted Domain,/hao123/haofa.js,38.47.221.99
njohsp.gov,Possible Cobalt Strike C2 Fronting Domain,/remove,52.70.254.144
nn.gxyy77.xyz,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,23.224.90.150
note.jianshu.com,Possible Cobalt Strike C2 Fronting Domain,/azure/api/v2/userinfo/get,39.107.250.164
note.jianshu.com.wsdvs.com,Possible Cobalt Strike C2 Fronted Domain,/azure/api/v2/userinfo/get,39.107.250.164
note1.mcuweb.cf,Possible Cobalt Strike C2 Domain,/jquery-3.6.0.min.js,185.163.45.156
note2.mcuweb.cf,Possible Cobalt Strike C2 Domain,/jquery-3.6.0.min.js,185.163.45.156
note3.mcuweb.cf,Possible Cobalt Strike C2 Domain,/jquery-3.6.0.min.js,185.163.45.156
notmalware.red-wizard-demo-01.nl,Possible Cobalt Strike C2 Domain,/718acd1d-f3aa-4848-860a-c077e2c59189/,85.10.134.79
ns.checkavail.space,Possible Cobalt Strike C2 Domain,/maps/overlaybfpr,191.101.44.35
ns.googlearth.top,Possible Cobalt Strike C2 Domain,/image/,43.154.27.211
ns.killbaidu.cn,Possible Cobalt Strike C2 Domain,/activity,119.13.90.176
ns.msazure.dnsrd.com,Possible Cobalt Strike C2 Domain,/Windows,193.178.210.203
